Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue.1,Has_DF,Role_Label,Role_Similarity,Role_Name
Mattia De Sciglio,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,53.188676410619614,20.0,20.0,20.0,20.84852294154618,20.66267011147654,20.282405574038204,DF,56.49637721740517,30.0,20.0,20.0,21.27385657820438,Juventus,21.09898989898987,20.79529636103605,20.0,20.0,20.0,20.49433893537604,DF,64.85407066052221,1000000.0,1000000.0,True,DF_3,0.9975541262553155,Progressive Defender
Mattia Viti,2023-2024,23.63636363636364,22.12660217514416,21.50980392156862,24.251624615222703,66.26506024096385,65.27460829930239,DF,37.768334299143646,20.0,20.0,20.687355257063448,20.0,29.00334887813939,21.59649021017448,DF,41.39567040883298,21.0,35.99232368463135,36.3233579479207,32.07062600321026,Sassuolo,40.503542891602585,36.53843149742548,39.69294605809127,29.96425796425795,32.74509803921568,39.918169964735256,DF,27.365079365079325,5000000.0,5000000.0,True,DF_1,0.9960725746605354,Traditional Balanced Defender
Matty Cash,2023-2024,24.24242424242423,35.553119332793706,35.52941176470588,31.22751296493883,66.02132668605455,65.2292990250481,DF,69.85469920374305,30.141093474426803,27.563636363636352,27.633442804574035,33.14626177205457,39.7330462968149,31.96063813596685,DF,62.63831657962497,25.0,53.35145017046294,53.62646728392669,44.581113801452766,Aston Villa,57.08031471527613,48.49145883024954,50.24535315985127,52.21098901098899,45.49019607843135,59.80981304942297,DF,33.42701014832161,28000000.0,28000000.0,True,DF_1,0.9951110136696506,Traditional Balanced Defender
Matías Viña,2023-2024,20.0,24.253204350288343,23.01960784313724,21.275487384566805,66.13362541073384,65.09989970209777,DF,37.768334299143646,31.58301158301157,42.28571428571428,30.997684113015268,30.12753188297072,31.50427912206699,34.8078424937584,DF,41.39567040883298,25.0,42.65579188656112,42.85270112708898,30.86356340288924,Sassuolo,32.30212573496155,32.7796970661924,50.946058091286304,29.96425796425795,41.24183006535945,43.34464086648312,DF,27.365079365079325,6000000.0,6000000.0,True,DF_1,0.9872416970333582,Traditional Balanced Defender
Max Aarons,2023-2024,20.0,20.893646368590257,20.0,20.0,66.26506024096385,65.1879841219245,DF,54.070353915824256,24.232804232804213,25.333333333333325,23.951462588915497,29.275898520084542,30.647605832271097,26.881919574991187,DF,57.428804285098806,23.0,34.13751413751412,35.63326476638259,27.22208883553419,Bournemouth,27.359307359307337,29.52749465561877,42.5249169435216,27.021078565562537,25.2052052052052,34.27883225193841,DF,30.518834399431327,16000000.0,16000000.0,True,DF_1,0.991372524577988,Traditional Balanced Defender
Max Finkgräfe,2023-2024,25.454545454545453,26.55340670299531,26.124275062137524,24.30571653144691,66.26506024096385,65.32343818339342,"DF,FW",29.89333161633721,32.60504201680672,20.0,36.849900032088456,33.88918658235988,35.879064743051615,32.25711474561505,"DF,FW",36.23581464712558,19.0,55.5906960445048,55.08433734939759,43.24683840749415,Köln,48.506407953048274,34.678201441445765,61.090909090909086,50.11176857330703,20.0,53.18906465712919,"DF,FW",33.96825396825386,6000000.0,6000000.0,True,DF_1,0.9809448922793106,Traditional Balanced Defender
Max Lowe,2023-2024,20.0,21.337987201861534,20.0,22.65088239716757,66.34428123452714,65.29995825827369,"DF,MF",30.82995299723133,25.81395348837209,20.0,21.81868317044025,23.80549682875263,24.416801240746345,23.31896226713224,"DF,MF",28.48047550748124,26.0,30.00648038729841,28.32961475531755,24.63054187192117,Sheffield Utd,28.01792241480956,24.150118966538976,31.751999999999978,25.682382133995024,30.077519379844944,30.133664660592828,"DF,MF",20.0,2500000.0,2500000.0,True,DF_3,0.9954225252773116,Progressive Defender
Max Moerstedt,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,FW",59.50808061296762,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",51.01625933875387,,20.0,20.0,20.0,Hoffenheim,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",30.96681096681089,1000000.0,1000000.0,True,DF_3,0.9974820980579975,Progressive Defender
Maxence Lacroix,2023-2024,34.90022172949002,27.03175755722857,31.831932773109227,23.45336040175232,67.97858099062918,67.09810249279273,DF,36.82312793767304,26.015037593984943,27.70370370370369,26.03098806197612,25.729949597665563,40.81320725025391,29.267164115135444,DF,40.79493195347095,23.0,49.484029484029456,52.28756610600819,48.861407249466936,Wolfsburg,54.84116527594786,63.55017058170373,54.8970588235294,45.23995407577496,27.503607503607483,58.301796672728656,DF,36.32653061224481,20000000.0,20000000.0,True,DF_2,0.9954514424856595,Ball Winning Defender
Maxim Leitsch,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,38.87064580516386,20.0,20.0,20.0,21.01275318829707,21.94832948943103,20.52257867092575,DF,42.58167173292705,25.0,23.54375354375352,23.085512782838663,23.725846407927303,Mainz 05,21.864801864801844,25.32362798491828,26.62109375,21.114016418364223,20.0,24.094312895349177,DF,39.79458450046688,1500000.0,1500000.0,True,DF_3,0.9957356382049097,Progressive Defender
Maxime Busi,2023-2024,20.0,20.58597979643572,20.0,20.76051532443085,66.30789825970548,65.2381924340585,"FW,DF",39.87938102290043,21.287001287001285,20.0,22.204724409448808,21.042169256006925,20.684991631021003,21.13141924846712,"FW,DF",44.85584676841248,23.0,21.05574324324324,20.0,23.76942355889723,Reims,26.21288259479213,22.148248367180148,20.0,21.14571607254534,23.17460317460315,22.762283607016144,"FW,DF",43.1003039513677,1500000.0,1500000.0,True,DF_3,0.9944284153683145,Progressive Defender
Maxime Colin,2023-2024,20.0,24.432595638068925,20.0,21.48433912005144,65.90361445783132,64.86147994721011,DF,30.202390917090547,23.69458128078817,20.0,23.994885254727752,31.56670746634025,43.95588863433386,28.03217326250732,DF,24.063648786184785,31.0,43.444262768106185,43.23064713945603,38.5221674876847,Metz,41.79487179487177,44.5430936356905,47.33870967741933,30.78100042034466,49.307568438003216,49.20802745643452,DF,35.10673234811163,900000.0,900000.0,True,DF_1,0.9907011907012971,Traditional Balanced Defender
Maxime Estève,2023-2024,20.0,23.920613661268707,20.0,21.25035462822066,66.74698795180723,65.69269795265345,DF,37.2343485072865,20.0,20.0,20.716873580986405,20.0,31.02018712057518,21.92634634841743,DF,38.9915710116252,21.0,35.02738323166659,29.864017473402367,51.077551020408166,Burnley,38.14370116256909,39.28854973600029,38.03191489361701,33.69293055123015,20.0,40.18157981126288,DF,26.349206349206334,7000000.0,7000000.0,True,DF_2,0.989299662981928,Ball Winning Defender
Maximilian Bauer,2023-2024,23.11688311688312,22.24557292620119,21.76757532281205,25.13883999046007,66.13211466555877,65.1506773204258,DF,45.80902710707616,20.0,20.0,20.0,20.0,27.154156216688264,21.146703872750155,DF,39.575030121684776,23.0,32.157043407043375,32.690259470483795,32.01743341404357,Augsburg,33.142817698626345,31.896627133792663,38.833333333333314,25.07830907830908,28.02469135802467,35.04430736979772,DF,33.96825396825386,3000000.0,3000000.0,True,DF_1,0.9979521791947584,Traditional Balanced Defender
Maximilian Mittelstädt,2023-2024,23.91608391608391,29.560664693831075,26.33238149628784,22.14799991138613,66.41438995418292,65.44838746540778,DF,78.23879123473483,36.88555347091932,33.86666666666665,36.97584412117975,43.28194408152599,44.73463290630582,40.173553015196674,DF,67.49031437969974,26.0,77.24998741758517,74.44563062376086,75.11205523101432,Stuttgart,59.249639249639245,50.27329645704757,90.24324324324324,65.99163179916317,42.80701754385965,80.69617460691791,DF,51.74603174603168,17000000.0,17000000.0,True,DF_1,0.9840458723034577,Traditional Balanced Defender
Maximilian Wittek,2023-2024,31.175166297117507,31.949962031893207,31.995131845841776,24.94334960880052,65.79690189328743,64.948103110627,"DF,FW",40.41765930504582,29.868421052631568,26.933333333333326,35.118110236220474,38.00789820096532,33.85159010600704,33.47327301852664,"DF,FW",43.84935723570623,27.0,32.88602034870689,35.66923431430638,38.83487940630796,Bochum,30.75098814229248,28.63383256528416,31.216911764705863,32.254180602006684,31.111111111111093,36.557032350275406,"DF,FW",27.722007722007724,2000000.0,2000000.0,True,DF_3,0.9946840992856677,Progressive Defender
Maximilian Wöber,2023-2024,25.55371900826445,30.14615572143345,24.52941176470588,24.73073242132522,66.34443656980864,65.41464600457267,DF,49.3099821861653,29.657947686116685,34.51162790697674,27.498420986146783,31.547714514835587,53.942535587675394,35.50064043193948,DF,47.12142675439897,25.0,58.31150738367233,51.03214043116084,56.77734877734878,Gladbach,61.6552623004236,57.21015968277782,66.5979381443299,48.52693864839613,26.56565656565656,62.75313020096532,DF,30.518834399431327,10000000.0,10000000.0,True,DF_2,0.9910216631203481,Ball Winning Defender
Maximiliano Caufriez,2023-2024,20.0,23.782791041912223,21.811764705882347,21.880162885398484,66.30361445783132,65.26913710752153,DF,26.57867061575773,21.85528756957327,31.555555555555543,27.45853576813535,26.037567084078702,35.916305139401686,28.81810109393404,DF,34.20587913503008,26.0,42.09610643345581,46.38486908527968,36.71799094277479,Clermont Foot,39.419324131366,49.82361353885267,57.66666666666666,25.82326764144944,29.62962962962962,46.94521884244435,DF,33.96825396825386,2500000.0,2500000.0,True,DF_1,0.9858019370945806,Traditional Balanced Defender
Mehdi Zeffane,2023-2024,20.0,31.97883829938872,21.811764705882347,26.58057009889469,66.39999999999999,65.45596129670254,"DF,MF",26.57867061575773,23.710575139146563,20.0,27.45853576813535,26.037567084078702,33.828920858824425,26.037719534392423,"DF,MF",34.20587913503008,31.0,38.025771037819226,38.846335060914015,34.8604363935776,Clermont Foot,35.10391876884021,34.695693627840434,40.6559139784946,32.8111888111888,34.44444444444444,41.05067853641821,"DF,MF",33.96825396825386,500000.0,500000.0,True,DF_1,0.9985242511576247,Traditional Balanced Defender
Melvin Bard,2023-2024,23.91608391608391,27.992401427049067,27.29569680221081,21.69553767220304,66.22084668951032,65.24926528054259,DF,43.003455454682026,37.34104046242773,38.086956521739125,32.903724457755644,45.608755129958936,49.00898292817915,41.60210123920285,DF,44.08136074131928,22.0,63.32864462975986,61.62102957283678,66.35616438356163,Nice,68.7341279115058,46.26052835698314,58.42914979757082,59.88388969521044,60.22503516174402,72.65630085486883,DF,69.26108374384226,12000000.0,12000000.0,True,DF_1,0.9931746085323829,Traditional Balanced Defender
Mert Kömür,2023-2024,23.11688311688312,21.122786463100585,21.76757532281205,20.734119998637144,66.53095139177398,65.48883274538623,"MF,DF",45.80902710707616,20.0,20.0,20.781607984620635,21.768752047166707,21.14466499467009,20.72516258691381,"MF,DF",39.575030121684776,18.0,21.919533169533143,23.17256486762094,20.0,Augsburg,20.0,20.396554237793087,24.34615384615384,20.0,20.0,21.54356692272689,"MF,DF",33.96825396825386,2000000.0,2000000.0,True,DF_3,0.9983851261491166,Progressive Defender
Merveille Papela,2023-2024,20.0,22.02384618768973,21.62247585601403,21.13821519968069,66.30887185104052,65.25655631986885,"MF,DF",38.87064580516386,22.008928571428573,20.0,22.02630740521595,20.0,23.33999341045319,21.476462451124423,"MF,DF",42.58167173292705,22.0,22.95312795312794,24.11401704378489,23.725846407927303,Mainz 05,20.93240093240092,20.819019689987407,22.6484375,23.34204925509273,20.0,23.01893128193112,"MF,DF",39.79458450046688,1000000.0,1000000.0,True,DF_3,0.995641925474558,Progressive Defender
Michael Kayode,2023-2024,22.545454545454536,23.273522086107853,22.542827657378734,21.63650541282266,66.32312382058353,65.3019432292846,DF,55.52808361771081,26.67745851881829,25.073170731707314,28.874713445629425,35.44584006964307,35.718406992028115,30.60423642028817,DF,60.012311781687785,19.0,51.74717270461949,51.62650602409639,44.581113801452766,Fiorentina,46.55420181193375,46.05415878246855,57.82231404958678,38.301698301698295,54.9206349206349,57.752486276693226,DF,44.01656314699793,25000000.0,25000000.0,True,DF_1,0.9921899370158808,Traditional Balanced Defender
Michael Keane,2023-2024,23.81818181818182,22.867115432560457,25.72136222910217,22.193523366298223,66.24440619621342,65.24976940989038,DF,46.32240894554975,20.0,20.0,20.0,20.0,24.034715984313326,20.64670441971433,DF,46.22179590356348,30.0,23.18285984504017,22.28970179359971,24.501197126895427,Everton,24.301891567027265,25.88357001786889,22.74123989218328,23.239610963748888,22.6026026026026,24.723711559848944,DF,39.79458450046688,6000000.0,6000000.0,True,DF_3,0.9945081658635403,Progressive Defender
Michael Olakigbe,2023-2024,20.0,21.53726189150049,20.0,20.290746837948213,66.28800917957544,65.2166588972851,"DF,FW",56.70680145086171,20.0,20.0,20.0,20.75424261470773,21.014406936040466,20.31920709702754,"DF,FW",52.576169235920986,19.0,21.49706575112777,20.0,20.85260770975055,Brentford,26.08617823807694,20.0,21.9426934097421,21.127384615384614,20.0,21.664447938464416,"DF,FW",31.42857142857129,600000.0,600000.0,True,DF_3,0.99785575325987,Progressive Defender
Micky van de Ven,2023-2024,26.6403162055336,23.31048379842031,23.15089514066496,21.48869202069673,69.15662650602408,68.13886221126323,DF,71.56311033846286,20.0,20.0,20.508045190003408,21.65966601782604,36.67777440502042,23.13118840115796,DF,83.74054646921347,22.0,42.86471554427355,46.18010846044933,36.34124748490943,Tottenham,43.15287708546133,51.8062299975883,54.40597014925372,32.8111888111888,26.933333333333334,48.11951689366792,DF,33.42701014832161,55000000.0,55000000.0,True,DF_2,0.9891389891240517,Ball Winning Defender
Miguel Gutiérrez,2023-2024,23.63636363636364,37.20269259536275,26.10707204230006,26.69210518531664,66.20664476086162,65.32368268188189,DF,81.40063958105294,49.761904761904766,42.75,46.03563148770858,58.853912373120885,48.19238552599846,51.34407185731233,DF,67.11068380969905,22.0,38.0097376788553,37.85967399007795,47.58866036687048,Girona,49.43722943722943,48.785878120708034,34.12499999999998,37.77408177408176,39.923371647509576,48.29791831867332,DF,44.01656314699793,25000000.0,25000000.0,True,DF_3,0.9854079727022522,Progressive Defender
Mika Mármol,2023-2024,20.0,21.87179556737108,20.0,21.019365419794347,67.22891566265059,66.1604552699661,DF,28.44762088725773,29.196811771919062,29.043478260869563,23.961030294941928,24.63399982837037,48.94905107291196,30.992017392430768,DF,43.130597818370376,22.0,55.72303421246016,55.68935692391731,70.46466700559228,Las Palmas,58.63636363636364,75.68903395362636,65.47560975609755,45.71980111143608,28.13771517996869,67.89564218537018,DF,43.1003039513677,15000000.0,15000000.0,True,DF_2,0.9950791951004678,Ball Winning Defender
Mikkel Desler,2023-2024,20.0,29.75545099078798,20.0,24.61876242318733,65.64138908575478,64.65922260994999,DF,38.10744103191466,25.68181818181818,26.933333333333326,26.211316608679702,24.848702523121126,38.75804484237264,28.520756027291608,DF,41.54158244682665,28.0,29.936406995230502,31.30780103654843,40.827988338192405,Toulouse,50.5983266540111,35.32196835422641,29.193220338983046,28.186402808809422,31.403508771929825,38.48069063106324,DF,44.01656314699793,3000000.0,3000000.0,True,DF_1,0.983662599857794,Traditional Balanced Defender
Milos Kerkez,2023-2024,20.0,27.149170948722173,26.21176470588233,23.63251505586827,66.56163113994438,65.57632115042405,DF,54.070353915824256,24.232804232804213,25.333333333333325,26.77393586671231,29.98942917547567,30.895224572556486,27.699624680651187,DF,57.428804285098806,19.0,42.9125229125229,41.39288862768144,38.05522208883553,Bournemouth,45.34872534872535,41.17221034581953,54.91362126245845,33.0391459074733,27.8078078078078,46.2768972094945,DF,30.518834399431327,20000000.0,20000000.0,True,DF_1,0.9937515110449284,Traditional Balanced Defender
Mitchel Bakker,2023-2024,22.121212121212107,22.23411592147568,21.103613018811565,20.585517853584296,66.31936195486169,65.27217444351857,DF,66.12452514326185,20.4881223560039,20.0,21.60435323158976,20.0,21.85502294603753,20.77415333043988,DF,67.80987554166101,23.0,23.857854591949188,22.74267802918993,22.8436974789916,Atalanta,24.266265135830352,22.817214308230373,27.450549450549424,21.13191226444238,20.0,23.92667048039392,DF,48.11791383219955,6500000.0,6500000.0,True,DF_3,0.9971286757993288,Progressive Defender
Mitchell Weiser,2023-2024,30.181818181818173,46.036507711900384,42.61082352941177,33.71035622188236,66.67089410272669,66.01766557544836,"DF,MF",44.198484750928245,45.280898876404486,64.12121212121212,46.93747393725316,58.22042467138522,50.81585643821079,56.10214749096511,"DF,MF",44.32988711655102,29.0,55.79738679076425,56.522157004084704,42.69617706237425,Werder Bremen,54.18516966904061,35.79195162757931,52.445544554455445,49.48181525587383,66.59498207885304,61.32593826534722,"DF,MF",37.63668430335096,6000000.0,6000000.0,True,DF_3,0.9914967640061191,Progressive Defender
Modibo Sagnan,2023-2024,27.450110864745003,24.960044089280792,24.26297577854672,24.41429547006601,66.11084337349396,65.16952753267103,DF,41.43497950335888,22.067064768029383,20.0,22.30625777041026,20.0,26.928684513095845,22.12829779018314,DF,38.33171417492645,24.0,38.55652097978429,39.58228693136663,35.69573283858998,Montpellier,32.54701582570432,45.21639734812477,42.15056818181815,33.56478815302345,27.22222222222222,42.03725175196169,DF,42.22222222222218,3000000.0,3000000.0,True,DF_1,0.9909274166273605,Traditional Balanced Defender
Mohamed Simakan,2023-2024,24.127764127764124,33.68396001903855,31.17537108301265,30.060017877665683,66.04704532415376,65.21627203037144,DF,72.49114673878049,34.82479784366576,31.773584905660364,28.67700943322678,23.759922016432245,42.38113473193258,32.864431589487964,DF,62.30895512614258,23.0,50.141665829398136,50.8616168142602,58.94285714285714,RB Leipzig,53.41523341523339,51.57515909589641,60.22033898305082,42.312820512820494,24.6594982078853,57.219893517529385,DF,51.74603174603168,35000000.0,35000000.0,True,DF_2,0.9897788798771826,Ball Winning Defender
