Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue
Mahdi Camara,2023-2024,40.96256684491978,40.52878492669068,37.12941176470586,37.16670460581227,67.01472556894242,66.40026325274704,MF,48.37765329555941,39.31063122923587,38.90909090909091,40.94796973907673,36.80643209129419,38.79818331207815,40.618346843456685,MF,48.57444837788167,25.0,47.36536241690878,50.811771676871416,47.10814419225632,Brest,45.62411681582666,28.50559578670177,29.193220338983046,57.7051710830975,43.790849673202594,51.17359338683208,MF,59.215686274509714,10000000.0,10000000.0
Mahmoud Dahoud,2023-2024,20.0,22.60365077119004,21.098039215686264,20.595826266499508,66.29340892983699,65.23476044620818,MF,53.60418947052132,24.635989010989,25.777777777777764,25.44757080190151,20.654069767441843,22.01071981577796,24.2507271137179,MF,66.8789556631419,27.0,24.72133624307537,23.68687866218972,21.119047619047613,Brighton,23.772276541155257,22.390505231140747,22.32191780821916,24.47374847374845,28.666666666666668,25.19458447755856,MF,32.9032258064516,6000000.0,6000000.0
Mahmut Kücüksahin,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,MF,45.80902710707616,20.0,20.0,20.0,20.0,20.0,20.0,MF,39.575030121684776,19.0,20.0,20.0,20.0,Augsburg,20.0,20.0,20.0,20.0,20.0,20.0,MF,33.96825396825386,100000.0,100000.0
Makoto Hasebe,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,MF",45.33857017148499,20.0,20.0,20.0,21.82002022244692,22.49326455735617,20.777546601011924,"DF,MF",43.95959520538587,39.0,22.244769686630136,21.879383830586963,22.13434247871331,Eint Frankfurt,21.9439679817038,22.04754922496857,22.40425531914891,22.34871794871794,20.0,22.42918491651291,"DF,MF",40.57142857142859,500000.0,500000.0
Malick Fofana,2023-2024,29.545454545454547,24.937447077484524,29.05882352941176,26.11619251876616,65.62248995983936,64.73740055437945,FW,47.7801386474363,22.95159386068475,20.0,24.18568574450581,24.566596194503152,22.03356890459364,22.926586131049444,FW,54.162946610557,18.0,23.13975685722896,24.07672988024606,25.30075187969924,Lyon,23.604558706599484,24.60862234081736,24.219917012448104,21.388404698749515,23.07328605200945,24.77427207358935,FW,36.969696969696834,15000000.0,15000000.0
Malick Mbaye,2023-2024,20.0,22.95506375871261,20.0,21.97911882673524,65.78313253012047,64.74209454429197,"MF,FW",30.202390917090547,21.847290640394085,20.0,21.99744262736388,21.65238678090574,20.357550576631816,21.29574723899465,"MF,FW",24.063648786184785,19.0,23.00567471385976,21.01002813649809,20.926108374384235,Metz,20.990675990675967,20.69135475030112,20.0,21.540142917192085,36.74718196457327,24.37530890549471,"MF,FW",35.10673234811163,500000.0,500000.0
Malick Thiaw,2023-2024,20.0,22.173625418186617,21.0762958648806,21.53366761044589,66.20604868453405,65.15748285772548,DF,73.97463138239651,20.46583850931676,23.7142857142857,22.17396081303789,21.486170359157835,34.516234373134964,24.16512398672731,DF,63.55141833700728,21.0,39.94181681681679,37.22204131842685,36.625850340136026,Milan,45.82775988770538,48.93471021561437,38.55839416058392,40.6525198938992,28.25396825396823,45.37061345381258,DF,41.37998056365401,25000000.0,25000000.0
Malo Gusto,2023-2024,20.0,26.7273099534938,25.603395997574275,22.04420394251378,65.6867469879518,64.68680044290666,DF,79.60380314639538,37.92662590327959,44.47058823529412,37.84827015954747,40.69238900634249,37.32625890229626,41.55519497277143,DF,66.72130917713565,20.0,48.025763319880944,44.22455780569082,38.38542665388303,Chelsea,45.757575757575765,35.79195162757931,55.46461538461538,37.990180032733214,36.82847896440129,49.29740563944561,DF,32.39606953892656,35000000.0,35000000.0
Mamadou Coulibaly,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,25.942523555040456,20.0,20.0,20.0,20.0,20.0,20.0,DF,33.56534257236436,24.0,20.0,20.0,20.0,Salernitana,20.0,20.0,20.0,20.0,20.0,20.0,DF,25.40858318636084,300000.0,300000.0
Mamadou Diakhon,2023-2024,20.0,20.58597979643572,21.725490196078425,20.0,66.26506024096385,65.19435199054796,"FW,MF",39.87938102290043,21.287001287001285,20.0,20.734908136482936,20.0,20.228330543673668,20.51382402769139,"FW,MF",44.85584676841248,17.0,22.63935810810811,22.58175559380376,20.9423558897243,Reims,21.03548043246533,20.429649673436028,22.23762376237624,21.14571607254534,26.349206349206327,22.90114323597483,"FW,MF",43.1003039513677,700000.0,700000.0
Mamadou Sakho,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,41.43497950335888,20.0,20.0,20.0,20.0,20.27714738052383,20.044422565700746,DF,38.33171417492645,33.0,20.545780028817163,20.890103951425743,20.0,Montpellier,20.0,20.37636413952424,20.96306818181815,20.0,20.0,20.44281508942125,DF,42.22222222222218,800000.0,800000.0
Mamadou Sarr,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,47.7801386474363,20.0,20.0,20.0,20.0,20.0,20.0,DF,54.162946610557,17.0,20.0,20.0,20.0,Lyon,20.0,20.0,20.0,20.0,20.0,20.0,DF,36.969696969696834,1000000.0,1000000.0
Mamadou Sylla,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"FW,MF",37.26439593930418,20.0,20.0,20.0,20.0,20.25823097201186,20.041390549311643,"FW,MF",45.05744129232279,29.0,20.0,20.0,20.0,Alavés,21.1353201435846,20.355919667747607,20.0,20.0,20.0,20.210294348755337,"FW,MF",44.01656314699793,1500000.0,1500000.0
Mamady Bangré,2023-2024,20.0,21.829147060772733,20.0,20.41988749301702,66.20836286321757,65.14069167075013,"FW,MF",38.10744103191466,25.68181818181818,26.933333333333326,24.658487456509786,24.848702523121126,22.08422720470806,25.50166776966353,"FW,MF",41.54158244682665,22.0,22.20809044338456,21.884633506091387,24.38483965014576,Toulouse,20.0,21.209629080596795,22.298305084745746,22.338972231088388,20.0,22.3722202184509,"FW,MF",44.01656314699793,800000.0,800000.0
Manor Solomon,2023-2024,20.0,22.896673323617783,21.050298380221648,20.99246134713115,65.78313253012047,64.73376217503312,FW,71.56311033846286,22.986560477849665,27.17241379310344,26.096542280041074,23.87255404159408,21.69866220791874,24.96207299750925,FW,83.74054646921347,24.0,21.39988054352693,22.24400929660992,22.723541247484903,Tottenham,23.704460333673808,20.81554435891251,21.01194029850744,21.067599067599044,22.31111111111111,22.41621508748541,FW,33.42701014832161,13000000.0,13000000.0
Manu Bueno,2023-2024,20.0,20.49453325736154,20.0,20.0,66.26506024096385,65.18639939249891,MF,43.38033610198956,20.67598017124831,20.0,21.287607644085803,20.87819157586597,20.689345391387672,20.744698684502303,MF,48.77928169568211,19.0,21.93881112102057,21.45723281896481,20.0,Sevilla,23.13003452243956,20.373439029631555,23.56842105263155,20.0,20.0,21.553734767610024,MF,37.63668430335096,300000.0,300000.0
Manu Koné,2023-2024,22.77685950413222,32.816196700758056,32.07843137254901,24.36682992737713,66.24238128986534,65.33546786226111,MF,49.3099821861653,27.24346076458752,20.0,34.996841972293566,31.547714514835587,38.56232414950998,30.482605259353484,MF,47.12142675439897,22.0,46.12148230704929,46.02695649065103,34.517374517374506,Gladbach,39.49820788530464,25.36362662094092,43.29896907216492,42.8215509187169,52.82828282828282,47.87322458235926,MF,30.518834399431327,20000000.0,20000000.0
Manu Morlanes,2023-2024,20.0,26.383649782375567,26.63852716659181,24.17813974532996,66.39357429718875,65.41513092808553,MF,33.39857918571459,33.91465677179962,35.40740740740739,32.14030064423764,34.96288965858484,48.82332757447884,37.68569699740403,MF,39.40128930488396,24.0,44.62374911354503,45.21425909824866,37.65949119373777,Mallorca,34.51917549478524,27.71234846928293,42.46974063400575,46.0782918149466,24.98084291187739,43.217919015851,MF,45.97402597402594,2500000.0,2500000.0
Manu Sánchez,2023-2024,20.0,24.64141170667174,21.43981301129721,21.66878362609333,66.34960896216444,65.31270756933894,"DF,MF",46.77569591998798,35.145848915482425,49.71428571428571,32.73573773305584,41.43027224382886,37.90145414898788,41.2976890290129,"DF,MF",51.24879237361786,22.0,49.09608172766068,44.72718097520973,40.6176046176046,Celta Vigo,41.84052506633151,42.52304147465438,43.5728476821192,48.99651788540677,48.18428184281844,52.91923572202377,"DF,MF",35.70593149540519,8000000.0,8000000.0
Manu Trigueros,2023-2024,20.0,23.12776229006593,24.00144352219415,21.521714565520345,66.20768789443487,65.17567720557788,MF,60.326229261906285,21.058201058201043,20.0,23.20138064933664,22.96357275159497,24.17677823793301,22.25679220259712,MF,57.51906321121511,31.0,24.10566816816814,24.846974103309783,23.180451127819524,Villarreal,21.067671533992765,23.288535333181454,27.06249999999999,21.32946298984033,20.0,24.00289128233925,MF,31.42857142857129,1500000.0,1500000.0
Manuel Akanji,2023-2024,23.249516441005795,25.289261266509776,24.11764705882352,23.99388637767876,66.27219991075413,65.2984726606351,"DF,MF",93.36209301826456,21.77978168011389,20.0,25.574514194899947,27.78397078608493,43.376170709115215,27.0402849543862,"DF,MF",90.45467033099854,28.0,47.44524021119763,50.96978076239381,51.81361128142244,Manchester City,52.689501244742,64.15896096562432,49.63934426229507,42.95579533588581,40.45231071779743,59.21471513576616,"DF,MF",59.215686274509714,45000000.0,45000000.0
Manuel Gulde,2023-2024,23.55179704016912,27.372582540869733,21.659631791647943,23.7679377662844,66.28012048192771,65.3042928812079,DF,44.81746185049256,20.66137566137565,20.0,22.36858906150244,26.12592172433352,39.931668733765456,25.156281361549706,DF,40.51060196162257,32.0,42.89377289377288,44.32299731842731,49.62184873949579,Freiburg,42.68557130942452,52.60715080247892,45.73267326732673,40.93714285714283,24.24836601307188,49.77392098665044,DF,35.10673234811163,1500000.0,1500000.0
Manuel Lazzari,2023-2024,20.0,24.41904029972621,23.22091503267973,23.63902493948094,68.19277108433734,67.1713018039385,DF,44.465477646856826,28.4672166739036,33.86666666666665,26.35440207436304,29.5378274948484,33.20222744343512,31.052137941031475,DF,50.71058707678138,29.0,35.11838861236449,37.449106771915226,33.10992736077482,Lazio,39.16842847075404,36.66705069124424,37.01544401544398,31.096305269533595,32.74509803921568,39.77583343170883,DF,51.74603174603168,4000000.0,4000000.0
Manuel Locatelli,2023-2024,22.937062937062933,30.885319608365123,24.46736502820305,24.028920468711043,66.37627432808155,65.42337328411311,MF,53.188676410619614,27.575757575757564,42.48648648648648,34.571272116165325,45.45568824638591,71.2464886208526,44.23324208277607,MF,56.49637721740517,25.0,60.40001873624057,59.311718418389,51.84641445511009,Juventus,67.25656565656564,45.847131733672335,50.1333333333333,62.3374050841862,59.03903903903903,68.1531814915463,MF,64.85407066052221,28000000.0,28000000.0
Manuel Neuer,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,96.0114180241667,20.0,20.0,20.0,20.0,21.341044924203945,20.21494937509604,GK,87.8742932335431,37.0,20.649688149688146,21.044425379536708,20.0,Bayern Munich,20.0,28.533042351496963,21.49339207048457,20.0,20.0,22.05701737939886,GK,44.97354497354495,4000000.0,4000000.0
Manuel Riemann,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,40.41765930504582,21.409774436090213,20.0,22.519685039370067,26.634488810881955,25.371024734982303,23.14388966788992,GK,43.84935723570623,34.0,21.120523508583208,20.92171966554741,21.04638218923932,Bochum,20.0,29.384600614439314,22.4926470588235,20.0,20.0,22.59354097553645,GK,27.722007722007724,600000.0,600000.0
Marash Kumbulla,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,37.768334299143646,20.0,20.0,20.0,22.025506376594134,20.75027907317827,20.54083986349191,DF,41.39567040883298,23.0,21.99904046057892,22.176447726389423,20.0,Sassuolo,28.201417156641035,28.26921574871274,22.813278008298724,21.42346542346541,20.0,23.91669769383492,DF,27.365079365079325,4500000.0,4500000.0
Marc Bartra,2023-2024,20.0,21.47753187935629,20.0,20.77090961132512,66.1732644865175,65.1081716116405,DF,42.70212263644753,20.0,20.0,20.0,20.0,21.128976491099845,20.18095798796904,DF,51.97035996833424,32.0,21.952819871895,22.300109529025185,22.80248447204968,Betis,22.92977165015076,23.59918765138047,23.334426229508168,20.93948717948717,20.0,22.84952849906689,DF,44.97354497354495,1000000.0,1000000.0
Marc Cardona,2023-2024,38.51239669421487,33.102568971597535,38.11764705882352,41.40667381568157,67.22891566265059,66.62393698175966,FW,28.44762088725773,30.116492949110963,29.043478260869563,26.33764847190711,25.56079979404445,22.650265239069405,27.72334883751081,FW,43.130597818370376,28.0,24.592961541602,26.79797274741281,22.293848500254185,Las Palmas,24.95337995337993,22.65185875969648,23.100609756097548,24.286633518572664,28.13771517996869,26.041268038721828,FW,43.1003039513677,1400000.0,1400000.0
Marc Cucurella,2023-2024,20.0,23.58789864186337,24.482716798059425,22.498471485294623,65.5582329317269,64.54740723997404,DF,79.60380314639538,24.58588104502501,28.15686274509804,30.5974104072313,24.994714587737835,30.073406338544338,28.177898770624164,DF,66.72130917713565,25.0,51.59267865150216,54.09382209689822,43.79290508149569,Chelsea,53.116883116883095,37.62822507264668,57.550769230769205,45.18625204582649,34.0237324703344,54.71610875865862,DF,32.39606953892656,25000000.0,25000000.0
Marc Guiu,2023-2024,22.00956937799043,21.63835167574881,20.992747784045125,21.744481027689307,66.144578313253,65.1088247092779,"FW,MF",81.70626488957568,21.119960179193622,20.0,20.511380278778056,20.62015503875968,20.169023908953232,20.542552867401472,"FW,MF",78.49661710218801,17.0,20.59165996118709,20.0,20.0,Barcelona,20.0,20.0,20.0,21.26388409796481,20.0,20.32870080294488,"FW,MF",45.97402597402594,7500000.0,7500000.0
Marc Guéhi,2023-2024,20.0,22.66413380901633,20.0,22.08906987266497,66.18690980136762,65.14192202021368,DF,51.27250874594896,23.32225913621261,24.83720930232557,24.63429323459211,24.60005111167901,38.537294776567855,26.98199305384984,DF,47.32343181641134,23.0,32.00439017697899,33.813876194432886,37.96019460415744,Crystal Palace,39.88304093567251,47.678801346198775,39.085790884718485,26.5545617173524,20.0,38.76698876819627,DF,35.10673234811163,38000000.0,38000000.0
Marc Martínez,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,35.899384027643634,20.0,20.0,20.0,20.0,20.0,20.0,GK,37.83410640383531,33.0,20.0,20.0,20.0,Granada,20.0,20.370083351573243,20.0,20.0,20.0,20.06766806786033,GK,26.027727546714782,300000.0,300000.0
Marc Pubill,2023-2024,23.63636363636364,30.076891060045124,26.66907253699024,22.432243568379967,66.22190253551518,65.26168857054735,DF,43.80443414246775,29.398496240601503,44.96,34.06222502989418,33.03203159280384,30.677627065140697,36.10118317193172,DF,40.843445339401285,20.0,45.0843260321933,40.85762404456536,35.445002282062966,Almería,39.16842847075404,47.9538309143374,53.51694915254236,30.156618156618148,40.27290448343079,48.07288551326778,DF,27.365079365079325,4000000.0,4000000.0
Marc Roca,2023-2024,26.6403162055336,29.850212529042068,30.145882352941165,24.24000286228815,66.67814113597245,65.76877059492769,MF,42.70212263644753,29.17431192660549,33.419354838709666,32.066073262581284,33.0573927885641,48.450207575716696,35.56150972257248,MF,51.97035996833424,26.0,45.3866583346352,47.601314348302296,35.88074534161488,Betis,48.3211259514577,28.27813159817508,38.89508196721309,47.24512820512818,39.923371647509576,47.6767845860834,MF,44.97354497354495,9000000.0,9000000.0
Marc-André ter Stegen,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,81.70626488957568,20.3733200597312,20.0,20.511380278778056,20.62015503875968,20.169023908953232,20.360838260667407,GK,78.49661710218801,31.0,20.0,20.0,20.0,Barcelona,20.0,21.50939754385117,20.0,20.0,20.0,20.27598651760837,GK,45.97402597402594,28000000.0,28000000.0
Marcel Sabitzer,2023-2024,28.983957219251337,41.89433603046169,42.45012787723783,29.59327204518282,66.35073627844712,65.61112105307687,MF,67.83722876826991,28.45864661654135,32.73469387755101,33.21701111268544,39.19184114965617,44.873404783459385,36.17297317035332,MF,57.61692740216975,29.0,44.043203787729325,42.74265601732772,35.40808195788274,Dortmund,49.64212894607326,35.60832428307258,40.54545454545455,48.04439341752773,25.77777777777778,45.96488342920705,MF,47.02104097452922,20000000.0,20000000.0
Marcel Schuhen,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,25.145837357542973,20.0,20.0,20.0,23.33401934554434,21.502174629432023,20.93306045746816,GK,33.79837371614545,30.0,20.603281853281825,20.0,22.03334835511491,Darmstadt 98,20.0,24.485493974018844,21.11881188118812,20.0,20.0,21.420831924378334,GK,23.986710963455007,800000.0,800000.0
Marcin Listkowski,2023-2024,20.0,20.478802577206903,20.0,20.0,66.26506024096385,65.18633693183043,FW,33.54709934968772,20.0,20.0,20.0,20.0,20.27503890510141,20.0440846087343,FW,41.95364671385828,25.0,20.0,20.0,20.0,Lecce,20.0,20.0,20.0,20.0,20.0,20.0,FW,37.63668430335096,200000.0,200000.0
Marco Asensio,2023-2024,27.83216783216782,32.90201944652205,31.62629757785467,27.870449287714592,66.34887375589312,65.51315172288973,"MF,FW",76.81454295709655,44.08637873754151,37.04918032786883,38.14617878647522,35.13857916533927,32.0633643635424,39.26326511766072,"MF,FW",71.98834475948064,27.0,26.930006930006925,29.37081659973224,26.012793176972263,Paris S-G,28.33771238395513,21.13278951228122,25.338582677165324,28.92725374173336,22.6262626262626,27.781605877017352,"MF,FW",60.98124098124099,20000000.0,20000000.0
Marco Bizot,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,48.37765329555941,20.622923588039857,20.0,21.96387216303844,20.0,20.23207633718615,20.6270561479298,GK,48.57444837788167,32.0,20.0,20.0,20.0,Brest,20.0,28.05793285055957,20.0,20.0,20.0,21.473356595555256,GK,59.215686274509714,4000000.0,4000000.0
