Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
py PAR,"DF,MF",Boca Juniors,22,2001,10,5,463,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1500000.0,Agustín Sández,1948,A. Sández,21,68,75,181,78,Left,68,DF,7,2300000,5000,245,66,34,55,62,28,279,62,60,44,55,58,342,73,76,67,64,62,326,50,70,80,77,49,289,82,63,60,42,42,195,64,63,68,46,11,7,11,7,10,2,Medium,High,1,,16.0,,,,,,,,,,,8.0,,,,LigaProfesionalArgentina,63.0
ar ARG,DF,Colón,23,2000,8,4,344,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Augusto Schott,2326,A. Schott,22,66,70,174,69,Right,66,DF,4,1200000,4000,241,60,42,50,62,27,265,65,44,41,53,62,374,80,82,73,63,76,285,52,59,74,53,47,275,63,63,57,51,41,178,60,60,58,57,15,9,10,11,12,4,High,High,1,,26.0,,,,,,,,,,,42.0,,,,LigaProfesionalArgentina,63.0
ar ARG,DF,San Lorenzo,19,2003,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,325000.0,Tomás Silva,2301,Tomás Silva,22,66,74,172,64,Right,69,DF,8,1800000,2000,285,64,43,51,74,53,311,66,60,45,70,70,348,71,73,62,62,80,274,65,56,73,34,46,316,60,62,63,67,64,175,64,55,56,45,15,12,8,5,5,3,Medium,Medium,1,,26.0,,,,,,,,,,,25.0,,,,PrimeiraLigaPortugal,62.0
ar ARG,"DF,MF",Banfield,22,2000,8,7,604,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,250000.0,Pedro Souto,3064,P. Souto,22,62,69,178,70,Left,62,DF,7,775000,2000,222,54,38,45,52,33,222,59,32,33,42,56,320,69,71,56,54,70,238,34,62,62,48,32,245,57,54,48,43,43,191,59,66,66,44,9,8,7,14,6,3,Medium,Medium,1,,,,,,,,,,,,,,,,,,
ma MAR,"DF,FW",Nice,18,2004,7,3,294,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,13.0,18.0,0.0,0.04,0.04,0.0,0.04,2500000.0,Ayoub Amraoui,650,A. Amraoui,18,67,79,186,74,Left,67,DF,12,2300000,3000,245,59,35,56,60,35,274,65,49,39,57,64,345,75,74,67,63,66,303,54,69,74,61,45,271,61,64,59,45,42,193,61,66,66,48,6,11,13,10,8,3,Medium,Medium,1,6.0,5.0,3.0,3.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,4.0,10.0,4.0,0.0,Ligue1,64.0
fr FRA,"DF,MF",Nantes,18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,3.0,10.0,0.09,0.29,0.38,0.09,0.38,150000.0,Stredair Appuah,1185,S. Appuah,18,58,76,180,70,Left,59,DF,18,525000,2000,270,55,63,42,56,54,268,68,51,46,42,61,308,68,69,64,40,67,259,71,50,43,49,46,211,31,18,47,51,64,83,24,29,30,49,13,5,10,7,14,3,Medium,Medium,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,Ligue1,18.0
tg TOG,DF,Rennes,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0.0,0.34,0.34,0.0,0.34,0.3,0.3,0.3,0.6,10.0,11.0,13.0,0.11,0.1,0.22,0.11,0.22,5000000.0,Lorenz Assignon,576,L. Assignon,22,69,79,181,76,Right,69,DF,10,3000000,15000,256,66,33,58,68,31,290,71,58,41,51,69,360,75,77,71,63,74,292,58,62,66,59,47,274,57,64,52,53,48,200,63,69,68,55,11,13,15,8,8,3,Medium,Medium,1,6.0,2.0,4.0,2.0,0.0,2.0,4.0,50.0,2.0,6.0,0.0,6.0,2.0,8.0,9.0,0.0,Ligue1,64.0
fr FRA,DF,Monaco,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.21,0.0,0.21,0.21,0.21,0.6,0.6,0.4,1.0,3.0,39.0,0.0,0.07,0.04,0.11,0.07,0.11,40000000.0,Benoît Badiashile,96,B. Badiashile,21,78,85,194,75,Left,80,DF,7,26500000,61000,274,48,38,79,78,31,292,58,56,34,77,67,274,54,66,42,77,35,343,70,78,64,84,47,309,69,79,47,68,46,235,79,80,76,43,8,7,5,15,8,3,Medium,High,2,10.0,8.0,6.0,4.0,0.0,5.0,10.0,50.0,5.0,9.0,6.0,3.0,17.0,27.0,40.0,1.0,Ligue1,79.0
ar ARG,DF,Marseille,23,1999,35,30,"2,639",29.3,0,1,1,0,0,0,9,1,0.0,0.03,0.03,0.0,0.03,1.3,1.3,0.2,1.4,15.0,97.0,19.0,0.04,0.01,0.05,0.04,0.05,10000000.0,Leonardo Balerdi,241,L. Balerdi,23,75,81,187,85,Right,77,DF,6,8000000,26000,251,42,29,76,75,29,274,64,39,30,72,69,316,64,68,62,66,56,306,55,74,68,78,31,308,76,77,48,60,47,228,76,77,75,58,6,8,15,15,14,3,Medium,Medium,1,57.0,37.0,43.0,12.0,2.0,32.0,45.0,71.1,13.0,48.0,29.0,19.0,63.0,120.0,91.0,1.0,Ligue1,77.0
fr FRA,DF,Nice,21,2000,33,28,"2,456",27.3,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,61.0,96.0,126.0,0.02,0.03,0.05,0.02,0.05,7000000.0,Melvin Bard,296,M. Bard,21,74,81,173,65,Left,75,DF,7,8000000,22000,292,75,45,59,73,40,309,73,65,33,63,75,374,72,80,74,69,79,325,66,68,71,68,52,319,72,72,68,62,45,214,71,71,72,50,12,12,5,7,14,3,Medium,Medium,1,96.0,60.0,61.0,29.0,6.0,59.0,89.0,66.3,30.0,35.0,4.0,31.0,64.0,160.0,40.0,1.0,Ligue1,72.0
fr FRA,"MF,DF",Nice,21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.5,13.0,25.0,23.0,0.08,0.01,0.09,0.08,0.09,4500000.0,Alexis Beka Beka,523,A. Beka Beka,21,70,80,178,75,Right,71,DF,10,3400000,14000,267,59,50,52,70,36,310,72,53,44,71,70,370,78,74,71,69,78,329,68,48,76,69,68,303,70,68,65,56,44,205,69,70,66,54,11,10,14,10,9,3,Medium,High,1,16.0,5.0,6.0,9.0,1.0,4.0,15.0,26.7,11.0,9.0,1.0,8.0,12.0,28.0,6.0,0.0,Ligue1,68.0
fr FRA,DF,Rennes,17,2005,8,6,506,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,8.0,21.0,21.0,0.01,0.02,0.02,0.01,0.02,7000000.0,Jeanuël Belocian,746,J. Belocian,17,65,81,182,73,Right,67,DF,16,1700000,500,244,47,32,66,64,35,280,58,50,48,61,63,323,63,69,65,59,67,281,54,61,55,72,39,264,60,61,41,51,51,197,64,68,65,63,13,15,13,15,7,3,Low,Medium,1,10.0,7.0,3.0,5.0,2.0,5.0,9.0,55.6,4.0,6.0,3.0,3.0,6.0,16.0,11.0,0.0,Ligue1,61.0
nl NED,"FW,DF",Reims,22,1999,28,6,905,10.1,0,1,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,2.2,2.2,2.7,4.8,51.0,21.0,89.0,0.22,0.26,0.48,0.22,0.48,1200000.0,Mitchell van Bergen,466,M. van Bergen,22,71,76,170,62,Right,72,DF,5,2900000,13000,302,69,63,34,67,69,322,74,70,54,53,71,401,87,86,84,67,77,301,65,51,68,49,68,271,54,23,67,67,60,79,35,21,23,56,7,14,13,11,11,5,Medium,Medium,1,18.0,8.0,6.0,7.0,5.0,8.0,20.0,40.0,12.0,8.0,2.0,6.0,6.0,24.0,11.0,0.0,Ligue1,23.0
fr FRA,DF,Strasbourg,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03,0.03,0.0,0.03,250000.0,Franci Bouebari,1067,F. Bouebari,18,60,75,185,80,Left,62,DF,15,525000,1000,192,29,31,58,39,35,170,35,31,33,32,39,278,62,55,48,57,56,268,46,66,57,67,32,218,58,58,31,30,41,192,58,66,68,51,10,15,6,11,9,2,Medium,Medium,1,3.0,0.0,1.0,2.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,Ligue1,58.0
km COM,"DF,FW",Lens,21,2000,9,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,6.0,6.0,11.0,0.06,0.2,0.26,0.06,0.26,1000000.0,Ismaël Boura,573,I. Boura,21,69,76,173,68,Left,69,DF,7,2700000,9000,262,68,48,50,59,37,266,72,43,30,50,71,369,77,72,73,66,81,292,46,69,69,62,46,284,67,62,60,57,38,197,60,69,68,64,14,14,13,14,9,2,High,Medium,1,6.0,4.0,4.0,2.0,0.0,5.0,6.0,83.3,1.0,2.0,1.0,1.0,2.0,8.0,3.0,0.0,Ligue1,62.0
fr FRA,DF,Brest,22,1999,36,35,"3,093",34.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,2.0,20.0,111.0,29.0,0.03,0.03,0.06,0.03,0.06,5000000.0,Lilian Brassier,412,L. Brassier,22,72,79,186,78,Left,74,DF,7,4400000,13000,262,61,30,75,69,27,294,67,54,40,62,71,326,68,74,60,68,56,296,51,70,71,76,28,293,69,68,53,58,45,217,72,74,71,36,8,6,7,9,6,2,Medium,Medium,1,42.0,30.0,31.0,8.0,3.0,23.0,32.0,71.9,9.0,42.0,19.0,23.0,53.0,95.0,132.0,1.0,Ligue1,68.0
dk DEN,"DF,FW",Troyes,23,1999,27,18,"1,628",18.1,0,2,2,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.7,0.7,1.7,2.4,47.0,41.0,117.0,0.04,0.09,0.13,0.04,0.13,2000000.0,Andreas Bruus,615,A. Bruus,23,68,73,183,67,Right,69,DF,5,1700000,6000,287,71,51,54,64,47,310,64,70,48,60,68,364,89,83,69,57,66,336,66,70,79,73,48,289,60,55,64,61,49,180,57,63,60,62,13,14,10,15,10,3,High,Medium,1,12.0,6.0,9.0,3.0,0.0,8.0,20.0,40.0,12.0,13.0,2.0,11.0,17.0,29.0,24.0,0.0,Ligue1,55.0
be BEL,DF,Reims,22,1999,21,11,"1,043",11.6,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.7,0.8,25.0,57.0,44.0,0.01,0.06,0.07,0.01,0.07,2500000.0,Maxime Busi,530,M. Busi,22,70,76,182,78,Right,70,DF,6,2400000,10000,297,71,47,69,68,42,296,68,63,37,60,68,343,71,72,69,63,68,308,54,69,69,65,51,285,64,65,57,53,46,199,65,68,66,52,8,14,11,7,12,3,High,Medium,1,21.0,16.0,9.0,11.0,1.0,13.0,29.0,44.8,16.0,14.0,6.0,8.0,14.0,35.0,24.0,0.0,Ligue1,65.0
fr FRA,DF,Paris S-G,17,2005,13,6,583,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,23.0,8.0,0.0,0.01,0.01,0.0,0.01,7000000.0,El Chadaille Bitshiabu,807,E. Bitshiabu,17,64,82,196,96,Left,66,DF,18,1400000,600,221,45,26,67,62,21,247,51,50,30,61,55,198,35,43,32,56,32,293,73,48,58,91,23,248,60,62,35,53,38,185,66,69,50,55,10,12,13,13,7,3,Medium,Medium,1,10.0,7.0,7.0,2.0,1.0,3.0,12.0,25.0,9.0,9.0,7.0,2.0,9.0,19.0,13.0,3.0,Ligue1,62.0
fr FRA,"MF,DF",Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,0.0,17.0,0.06,0.03,0.09,0.06,0.09,1200000.0,Yanis Cimignani,583,Y. Cimignani,20,69,78,176,68,Right,70,DF,9,3100000,7000,314,68,65,53,68,60,320,73,62,52,63,70,352,74,76,70,58,74,330,70,65,64,64,67,293,55,48,68,63,59,156,49,60,47,50,14,6,9,11,10,3,Medium,Medium,1,11.0,5.0,3.0,7.0,1.0,4.0,5.0,80.0,1.0,5.0,1.0,4.0,2.0,13.0,2.0,0.0,Ligue1,48.0
fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.11,0.11,0.11,1200000.0,Souleymane Cissé,1226,S. Cissé,19,57,68,190,82,Right,59,DF,11,325000,1000,191,36,24,62,43,26,175,28,29,34,41,43,215,46,51,34,48,36,247,67,32,41,76,31,196,52,51,31,21,41,177,53,65,59,55,13,9,12,11,10,2,Medium,Medium,1,,32.0,,,,,,,,,,,15.0,,,,Laliga2,51.0
fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.11,0.11,0.11,1200000.0,Souleymane Cissé,1226,S. Cissé,19,57,68,190,82,Right,59,DF,11,325000,1000,191,36,24,62,43,26,175,28,29,34,41,43,215,46,51,34,48,36,247,67,32,41,76,31,196,52,51,31,21,41,177,53,65,59,55,13,9,12,11,10,2,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,Ligue1,51.0
fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.11,0.11,0.11,1200000.0,Souleymane Cissé,1226,S. Cissé,19,57,68,190,82,Right,59,DF,11,325000,1000,191,36,24,62,43,26,175,28,29,34,41,43,215,46,51,34,48,36,247,67,32,41,76,31,196,52,51,31,21,41,177,53,65,59,55,13,9,12,11,10,2,Medium,Medium,1,,1.0,,,,,,,,,,,0.0,,,,Ligue2,51.0
cv CPV,DF,Toulouse,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,5.0,18.0,0.0,0.13,0.04,0.17,0.13,0.17,550000.0,Logan Costa,698,L. Costa,21,66,79,188,87,Right,68,DF,13,2000000,4000,220,35,25,70,63,27,198,39,43,31,40,45,244,55,55,33,62,39,298,50,73,68,79,28,230,67,64,28,32,39,198,65,68,65,45,6,12,13,7,7,2,Low,Medium,1,9.0,4.0,7.0,1.0,1.0,6.0,9.0,66.7,3.0,6.0,3.0,3.0,4.0,13.0,12.0,0.0,Ligue1,64.0
fr FRA,"DF,MF",Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.1,26.0,31.0,48.0,0.03,0.07,0.1,0.03,0.1,4500000.0,Colin Dagba,351,C. Dagba,23,73,76,170,62,Right,73,DF,3,3800000,39000,289,71,51,54,74,39,320,72,63,43,68,74,388,78,76,80,69,85,312,68,65,66,52,61,318,68,71,69,65,45,212,71,70,71,44,7,6,9,11,11,2,High,Medium,1,32.0,20.0,17.0,10.0,5.0,19.0,26.0,73.1,7.0,18.0,2.0,16.0,17.0,49.0,19.0,0.0,Ligue1,71.0
at AUT,DF,Nice,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,3.0,0.0,0.05,0.05,0.0,0.05,8000000.0,Flavius Daniliuc,315,F. Daniliuc,21,74,80,188,80,Right,76,DF,6,6000000,15000,273,51,39,77,72,34,274,59,51,30,68,66,273,47,62,46,71,47,301,56,61,67,79,38,285,73,74,49,58,31,221,74,75,72,45,14,11,7,6,7,4,Low,Medium,1,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,Ligue1,74.0
at AUT,DF,Lens,23,1998,37,37,"3,232",35.9,1,2,3,1,0,0,7,1,0.03,0.06,0.08,0.03,0.08,2.5,2.4,1.0,3.5,34.0,163.0,2.0,0.07,0.03,0.1,0.07,0.1,22000000.0,Kevin Danso,106,K. Danso,23,78,84,190,85,Right,80,DF,6,20000000,27000,252,44,26,82,69,31,251,59,35,31,58,68,335,69,88,57,73,48,321,49,82,75,90,25,282,82,73,33,52,42,233,74,82,77,57,12,13,6,11,15,3,Medium,High,1,37.0,19.0,25.0,11.0,1.0,19.0,30.0,63.3,11.0,48.0,34.0,14.0,33.0,70.0,124.0,0.0,Ligue1,73.0
ma MAR,DF,Brest,23,1999,18,15,"1,317",14.6,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,0.4,0.4,0.0,0.4,3.0,33.0,1.0,0.02,0.0,0.03,0.02,0.03,2000000.0,Achraf Dari,581,A. Dari,23,69,76,188,82,Right,71,DF,7,2600000,9000,223,39,21,72,58,33,227,46,44,34,48,55,293,55,68,49,65,56,292,56,74,61,74,27,251,67,68,21,49,46,212,69,74,69,50,14,8,9,13,6,3,Medium,Medium,1,21.0,14.0,15.0,5.0,1.0,14.0,20.0,70.0,6.0,16.0,10.0,6.0,19.0,40.0,65.0,2.0,Ligue1,68.0
fr FRA,DF,Lille,21,2001,33,29,"2,653",29.5,3,0,3,3,0,0,6,0,0.1,0.0,0.1,0.1,0.1,1.7,1.7,0.7,2.4,43.0,179.0,67.0,0.06,0.02,0.08,0.06,0.08,10000000.0,Bafodé Diakité,232,B. Diakité,21,75,83,185,74,Right,75,DF,8,12000000,19000,277,66,32,68,72,39,290,68,52,36,61,73,359,74,80,69,72,64,323,62,76,78,73,34,306,69,74,58,57,48,221,74,73,74,43,7,10,8,13,5,3,Medium,High,1,54.0,35.0,23.0,24.0,7.0,32.0,57.0,56.1,25.0,37.0,8.0,29.0,17.0,71.0,58.0,0.0,Ligue1,74.0
fr FRA,"DF,MF",Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.02,0.0,0.02,0.02,0.02,200000.0,Baila Diallo,1190,B. Diallo,21,58,68,176,70,Left,58,DF,10,425000,2000,200,59,36,27,52,26,238,56,36,27,66,53,352,71,75,71,54,81,172,32,47,35,31,27,228,54,52,51,35,36,177,53,63,61,54,10,14,13,7,10,2,High,Medium,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Ligue1,52.0
fr FRA,"DF,FW",Monaco,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,0.4,0.0,0.4,0.4,0.4,1.2,1.2,0.8,2.1,8.0,17.0,29.0,0.49,0.34,0.83,0.49,0.83,2000000.0,Edan Diop,804,E. Diop,17,64,84,180,70,Right,66,DF,20,1600000,1000,282,62,58,47,63,52,312,69,60,59,59,65,339,72,69,73,59,66,275,66,51,52,50,56,268,49,36,62,63,58,121,47,35,39,52,11,6,13,13,9,3,Medium,Medium,1,13.0,8.0,3.0,3.0,7.0,7.0,15.0,46.7,8.0,7.0,1.0,6.0,4.0,17.0,1.0,0.0,Ligue1,36.0
pt POR,DF,Lille,22,2000,25,24,"2,017",22.4,2,0,2,2,0,0,7,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.1,1.4,9.0,70.0,4.0,0.06,0.01,0.06,0.06,0.06,16000000.0,Tiago Djaló,233,Tiago Djaló,22,75,82,190,82,Right,77,DF,7,10500000,23000,267,57,36,70,69,35,279,62,53,32,65,67,349,79,83,65,73,49,320,59,69,70,84,38,303,74,75,51,56,47,229,76,78,75,40,9,9,9,7,6,3,Medium,High,1,31.0,21.0,23.0,7.0,1.0,13.0,20.0,65.0,7.0,17.0,11.0,6.0,23.0,54.0,60.0,1.0,Ligue1,75.0
fr FRA,"DF,MF",Strasbourg,19,2003,28,25,"2,297",25.5,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,0.4,0.7,27.0,99.0,20.0,0.01,0.02,0.03,0.01,0.03,6000000.0,Ismaël Doukouré,651,I. Doukouré,18,67,81,183,80,Right,69,DF,14,2200000,2000,204,37,20,62,62,23,220,53,31,22,52,62,304,61,67,50,64,62,275,52,68,60,75,20,240,59,66,31,47,37,204,66,70,68,60,9,14,14,11,12,2,Medium,Medium,1,48.0,24.0,23.0,21.0,4.0,20.0,34.0,58.8,14.0,26.0,8.0,18.0,27.0,75.0,54.0,0.0,Ligue1,66.0
fr FRA,DF,Montpellier,20,2002,23,18,"1,646",18.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,9.0,44.0,1.0,0.03,0.0,0.03,0.03,0.03,7000000.0,Maxime Estève,349,M. Estève,20,73,83,193,87,Left,75,DF,10,6000000,12000,241,53,26,71,65,26,232,51,45,29,47,60,272,61,72,33,69,37,295,61,64,64,82,24,246,75,72,28,33,38,222,75,75,72,58,12,14,14,7,11,3,Medium,Medium,1,24.0,13.0,17.0,5.0,2.0,12.0,17.0,70.6,5.0,28.0,17.0,11.0,34.0,58.0,90.0,0.0,Ligue1,72.0
sn SEN,DF,Brest,22,1999,21,16,"1,308",14.5,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,0.7,0.7,0.1,0.8,43.0,63.0,36.0,0.05,0.01,0.06,0.05,0.06,1200000.0,Noah Fadiga,580,N. Fadiga,22,69,78,187,76,Left,69,DF,9,3000000,9000,274,65,50,53,66,40,273,66,44,43,56,64,375,87,88,74,59,67,294,55,58,73,68,40,297,66,59,64,56,52,195,62,67,66,45,12,9,6,10,8,5,High,Medium,1,30.0,21.0,18.0,9.0,3.0,14.0,26.0,53.8,12.0,17.0,7.0,10.0,26.0,56.0,18.0,0.0,Ligue1,59.0
se SWE,"DF,FW",Lille,23,1999,18,9,838,9.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.3,44.0,31.0,57.0,0.05,0.09,0.14,0.05,0.14,4500000.0,Gabriel Gudmundsson,287,G. Gudmundsson,23,74,81,180,74,Left,74,DF,7,8000000,21000,312,77,59,51,69,56,321,75,58,50,66,72,381,85,87,74,68,67,353,75,69,75,65,69,318,78,66,66,62,46,209,69,72,68,43,12,10,7,6,8,3,High,Low,1,19.0,11.0,7.0,10.0,2.0,12.0,22.0,54.5,10.0,11.0,2.0,9.0,10.0,29.0,20.0,0.0,Ligue1,66.0
fr FRA,DF,Lyon,19,2003,21,19,"1,595",17.7,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,3.1,3.5,66.0,82.0,147.0,0.02,0.18,0.2,0.02,0.2,25000000.0,Malo Gusto,176,M. Gusto,19,76,85,179,70,Right,77,DF,9,15500000,39000,301,77,44,57,71,52,321,76,73,36,62,74,399,87,90,74,71,77,322,60,68,83,65,46,321,74,67,71,64,45,210,65,72,73,49,10,6,14,8,11,3,High,High,1,42.0,26.0,23.0,11.0,8.0,21.0,43.0,48.8,22.0,22.0,5.0,17.0,28.0,70.0,23.0,1.0,Ligue1,67.0
dz ALG,DF,Nantes,19,2003,13,8,805,8.9,0,1,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.3,0.5,22.0,45.0,39.0,0.02,0.03,0.06,0.02,0.06,2000000.0,Jaouen Hadjam,614,J. Hadjam,19,68,82,184,83,Left,69,DF,14,2700000,5000,278,66,47,52,65,48,294,69,61,45,52,67,346,76,78,68,60,64,330,61,68,75,74,52,305,65,64,58,60,58,189,62,64,63,46,6,13,8,13,6,3,High,Low,1,27.0,21.0,13.0,9.0,5.0,16.0,25.0,64.0,9.0,10.0,3.0,7.0,12.0,39.0,12.0,0.0,Ligue1,64.0
ma MAR,"DF,MF",Paris S-G,23,1998,28,23,"2,053",22.8,5,3,8,5,0,0,7,2,0.22,0.13,0.35,0.22,0.35,3.8,3.8,3.0,6.8,85.0,99.0,229.0,0.17,0.13,0.3,0.17,0.3,65000000.0,Achraf Hakimi,16,A. Hakimi,23,84,87,181,73,Right,84,DF,3,53500000,90000,382,84,75,68,81,74,385,79,77,74,73,82,425,91,93,82,81,78,396,80,79,92,72,73,368,75,78,78,77,60,227,75,76,76,46,10,8,14,6,8,4,High,Low,2,54.0,34.0,19.0,20.0,15.0,31.0,59.0,52.5,28.0,34.0,2.0,32.0,16.0,70.0,19.0,0.0,Ligue1,78.0
sn SEN,"DF,FW",Monaco,22,1999,32,9,"1,119",12.4,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,1.0,1.0,1.5,2.5,39.0,46.0,109.0,0.08,0.12,0.2,0.08,0.2,6000000.0,Ismail Jakobs,347,I. Jakobs,22,73,80,184,75,Left,73,DF,7,6000000,28000,301,68,64,59,69,41,286,75,54,30,54,73,379,84,86,72,70,67,301,65,49,77,66,44,308,66,67,64,56,55,201,65,68,68,51,15,8,10,7,11,3,Medium,Medium,1,11.0,5.0,7.0,3.0,1.0,5.0,12.0,41.7,7.0,9.0,1.0,8.0,9.0,20.0,18.0,0.0,Ligue1,67.0
ht HAI,"DF,MF",Strasbourg,19,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.32,0.32,0.0,0.32,150000.0,Dany Jean,924,D. Jean,19,62,76,175,70,Right,64,DF,14,950000,3000,268,39,62,54,56,57,259,63,49,46,40,61,378,83,79,78,60,78,290,68,56,55,51,60,236,45,21,58,49,63,54,23,19,12,60,8,14,15,11,12,3,Medium,Low,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Ligue1,21.0
